1.5	2.32745
1.51	2.35633
1.52	2.38278
1.53	2.40713
1.54	2.42959
1.55	2.45028
1.56	2.46939
1.57	2.48714
1.58	2.5036
1.59	2.51886
1.6	2.53309
1.61	2.54639
1.62	2.55878
1.63	2.57035
1.64	2.58123
1.65	2.59144
1.66	2.60098
1.67	2.60997
1.68	2.61847
1.69	2.62647
1.7	2.63398
1.71	2.64111
1.72	2.64787
1.73	2.65424
1.74	2.66025
1.75	2.66599
1.76	2.67144
1.77	2.67659
1.78	2.68147
1.79	2.68616
1.8	2.69061
1.81	2.69482
1.82	2.69883
1.83	2.70269
1.84	2.70636
1.85	2.70983
1.86	2.71316
1.87	2.71637
1.88	2.71942
1.89	2.7223
1.9	2.72508
1.91	2.72777
1.92	2.73032
1.93	2.73273
1.94	2.73506
1.95	2.73732
1.96	2.73946
1.97	2.74149
1.98	2.74345
1.99	2.74536
2	2.74716
2.01	2.74887
2.02	2.75053
2.03	2.75214
2.04	2.75367
2.05	2.75511
2.06	2.7565
2.07	2.75786
2.08	2.75916
2.09	2.76038
2.1	2.76155
2.11	2.7627
2.12	2.7638
2.13	2.76482
2.14	2.7658
2.15	2.76677
2.16	2.7677
2.17	2.76857
2.18	2.76938
2.19	2.77019
2.2	2.77097
2.21	2.7717
2.22	2.77238
2.23	2.77305
2.24	2.7737
2.25	2.77431
2.26	2.77487
2.27	2.77541
2.28	2.77595
2.29	2.77646
2.3	2.77692
2.31	2.77735
2.32	2.77779
2.33	2.7782
2.34	2.77858
2.35	2.77892
2.36	2.77926
2.37	2.77959
2.38	2.77989
2.39	2.78016
2.4	2.7804
2.41	2.78066
2.42	2.7809
2.43	2.7811
2.44	2.78127
2.45	2.78145
2.46	2.78162
2.47	2.78177
2.48	2.78189
2.49	2.78199
2.5	2.7821
2.51	2.7822
2.52	2.78227
2.53	2.78232
2.54	2.78237
2.55	2.78242
2.56	2.78245
2.57	2.78245
2.58	2.78244
2.59	2.78244
2.6	2.78244
2.61	2.7824
2.62	2.78235
2.63	2.78229
2.64	2.78225
2.65	2.78219
2.66	2.7821
2.67	2.782
2.68	2.78191
2.69	2.78182
2.7	2.78171
2.71	2.78158
2.72	2.78144
2.73	2.7813
2.74	2.78117
2.75	2.78102
2.76	2.78085
2.77	2.78068
2.78	2.78051
2.79	2.78034
2.8	2.78016
2.81	2.77995
2.82	2.77975
2.83	2.77955
2.84	2.77935
2.85	2.77913
2.86	2.77889
2.87	2.77866
2.88	2.77844
2.89	2.77821
2.9	2.77795
2.91	2.77769
2.92	2.77744
2.93	2.77719
2.94	2.77693
2.95	2.77665
2.96	2.77636
2.97	2.77609
2.98	2.77582
2.99	2.77553
3	2.77523
3.01	2.77493
3.02	2.77463
3.03	2.77434
3.04	2.77403
3.05	2.77371
3.06	2.77338
3.07	2.77307
3.08	2.77276
3.09	2.77243
3.1	2.7721
3.11	2.77175
3.12	2.77142
3.13	2.77109
3.14	2.77075
3.15	2.7704
3.16	2.77004
3.17	2.76968
3.18	2.76934
3.19	2.76899
3.2	2.76862
3.21	2.76824
3.22	2.76788
3.23	2.76752
3.24	2.76715
3.25	2.76677
3.26	2.76639
3.27	2.766
3.28	2.76563
3.29	2.76525
3.3	2.76486
3.31	2.76447
3.32	2.76407
3.33	2.76368
3.34	2.76329
3.35	2.7629
3.36	2.76249
3.37	2.76208
3.38	2.76168
3.39	2.76128
3.4	2.76088
3.41	2.76046
3.42	2.76004
3.43	2.75963
3.44	2.75922
3.45	2.75881
3.46	2.75839
3.47	2.75796
3.48	2.75754
3.49	2.75712
3.5	2.7567
3.51	2.75628
3.52	2.75584
3.53	2.75541
3.54	2.75498
3.55	2.75455
3.56	2.75413
3.57	2.75369
3.58	2.75324
3.59	2.7528
3.6	2.75237
3.61	2.75194
3.62	2.7515
3.63	2.75104
3.64	2.75059
3.65	2.75015
3.66	2.74971
3.67	2.74927
3.68	2.74882
3.69	2.74836
3.7	2.74791
3.71	2.74746
3.72	2.74702
3.73	2.74656
3.74	2.7461
3.75	2.74564
3.76	2.74518
3.77	2.74474
3.78	2.74428
3.79	2.74382
3.8	2.74335
3.81	2.74289
3.82	2.74243
3.83	2.74198
3.84	2.74152
3.85	2.74104
3.86	2.74057
3.87	2.74011
3.88	2.73965
3.89	2.73919
3.9	2.73872
3.91	2.73824
3.92	2.73777
3.93	2.7373
3.94	2.73684
3.95	2.73637
3.96	2.7359
3.97	2.73542
3.98	2.73494
3.99	2.73447
4	2.73401
